CODI_ENS,MUNICIPI,ANY_ELECCIO,SIGLES_CANDIDATURA,VOTS,% VOTS,REGIDORS
2517340003,Pont de Suert,2019,JxCAT-JUNTS,482,41.44,5
2517340003,Pont de Suert,2019,CxPS,293,25.19,3
0818250006,Pont de Vilomara i Rocafort,1979,PSC-PSOE,455,36.96,4
0818250006,Pont de Vilomara i Rocafort,1979,PSUC,294,23.88,3
0818250006,Pont de Vilomara i Rocafort,1979,CiU,478,38.83,4
0818250006,Pont de Vilomara i Rocafort,1983,PSUC,251,20.66,2
0818250006,Pont de Vilomara i Rocafort,1983,CiU,312,25.68,3
0818250006,Pont de Vilomara i Rocafort,1983,PSC-PSOE,650,53.5,6
0818250006,Pont de Vilomara i Rocafort,1987,IC,133,10.22,1
0818250006,Pont de Vilomara i Rocafort,1987,CiU,276,21.2,2
0818250006,Pont de Vilomara i Rocafort,1987,PSC-PSOE,887,68.13,8
0818250006,Pont de Vilomara i Rocafort,1991,PSC-PSOE,914,74.55,9
0818250006,Pont de Vilomara i Rocafort,1991,CiU,289,23.57,2
0818250006,Pont de Vilomara i Rocafort,1995,PP,54,3.85,0
0818250006,Pont de Vilomara i Rocafort,1995,CIU,281,20.04,2
0818250006,Pont de Vilomara i Rocafort,1995,PMR,49,3.49,0
0818250006,Pont de Vilomara i Rocafort,1995,PSC (PSC-PSOE),999,71.25,9
0818250006,Pont de Vilomara i Rocafort,1999,PSCPMC,909,55.25,7
0818250006,Pont de Vilomara i Rocafort,1999,PP,34,2.06,0
0818250006,Pont de Vilomara i Rocafort,1999,INDEP,6,0.36,0
0818250006,Pont de Vilomara i Rocafort,1999,CIU,93,5.65,0
0818250006,Pont de Vilomara i Rocafort,1999,GIPViR-EPM,588,35.74,4
0818250006,Pont de Vilomara i Rocafort,2003,PSC-PM,1074,62.66,8
0818250006,Pont de Vilomara i Rocafort,2003,GIPVR-EPM,516,30.11,3
0818250006,Pont de Vilomara i Rocafort,2003,CIU,72,4.2,0
0818250006,Pont de Vilomara i Rocafort,2003,PP,30,1.75,0
0818250006,Pont de Vilomara i Rocafort,2007,CIU,170,9.48,1
0818250006,Pont de Vilomara i Rocafort,2007,ESQUERRA-AM,104,5.8,0
0818250006,Pont de Vilomara i Rocafort,2007,GIPVR-EPM,562,31.33,4
0818250006,Pont de Vilomara i Rocafort,2007,PSC-PM,894,49.83,6
0818250006,Pont de Vilomara i Rocafort,2007,PP,34,1.9,0
0818250006,Pont de Vilomara i Rocafort,2011,CiU,262,13.34,1
0818250006,Pont de Vilomara i Rocafort,2011,PSC-PM,1197,60.95,8
0818250006,Pont de Vilomara i Rocafort,2011,ERC-AM,35,1.78,0
0818250006,Pont de Vilomara i Rocafort,2011,GIPVR-E,309,15.73,2
0818250006,Pont de Vilomara i Rocafort,2011,PxC,48,2.44,0
0818250006,Pont de Vilomara i Rocafort,2011,PP,75,3.82,0
0818250006,Pont de Vilomara i Rocafort,2015,ERC-AM,269,15.43,2
0818250006,Pont de Vilomara i Rocafort,2015,GIPVR-E,320,18.36,2
0818250006,Pont de Vilomara i Rocafort,2015,PSC-CP,919,52.73,6
0818250006,Pont de Vilomara i Rocafort,2015,CiU,187,10.73,1
0818250006,Pont de Vilomara i Rocafort,2019,ERC-AM,733,35.29,4
0818250006,Pont de Vilomara i Rocafort,2019,Cs,259,12.46,1
0818250006,Pont de Vilomara i Rocafort,2019,GIPVR-ECG,154,7.41,1
0818250006,Pont de Vilomara i Rocafort,2019,PSC-CP,825,39.72,5
0818250006,Pont de Vilomara i Rocafort,2019,JxCAT-JUNTS,88,4.23,0
4314180001,Pontils,1979,ORT,0,0,0
4314180001,Pontils,1979,AGRUP.ELEC.,57,78.08,5
4314180001,Pontils,1983,A.E. IND/1,13,19.12,0
4314180001,Pontils,1983,A.E. IND/2,54,79.41,5
4314180001,Pontils,1987,CiU,32,56.14,5
4314180001,Pontils,1991,PSC-PSOE,9,12.68,0
4314180001,Pontils,1991,CiU,49,69.01,5
4314180001,Pontils,1995,PSC (PSC-PSOE),11,14.1,0
4314180001,Pontils,1995,CIU,46,58.97,5
4314180001,Pontils,1999,INDEP,5,4.72,0
4314180001,Pontils,1999,PP,1,0.94,0
4314180001,Pontils,1999,FIC,0,0,0
4314180001,Pontils,1999,CIU,75,70.75,5
4314180001,Pontils,1999,PSCPMC,21,19.81,0
4314180001,Pontils,2003,CIU,53,66.25,5
4314180001,Pontils,2003,PP,12,15,0
4314180001,Pontils,2007,CIU,60,53.1,4
4314180001,Pontils,2007,AM-AM,31,27.43,1
4314180001,Pontils,2007,PSC-PM,4,3.54,0
4314180001,Pontils,2007,PP,1,0.88,0
4314180001,Pontils,2011,PP,2,2.78,0
4314180001,Pontils,2011,CiU,52,72.22,5
4314180001,Pontils,2011,PM,4,5.56,0
4314180001,Pontils,2015,PSC-CP,13,15.48,0
4314180001,Pontils,2015,TOTS JUNTS,27,32.14,2
4314180001,Pontils,2015,PP,0,0,0
4314180001,Pontils,2015,ERC-AM,39,46.43,3
4314180001,Pontils,2015,CiU,3,3.57,0
4314180001,Pontils,2019,JUNTS,54,61.36,4
4314180001,Pontils,2019,PSC-CP,0,0,0
4314180001,Pontils,2019,TOTS SOM PONTIL,27,30.68,1
0816880001,Pontons,1979,CC-UCD,46,35.11,2
0816880001,Pontons,1979,PSC-PSOE,10,7.63,0
0816880001,Pontons,1979,CiU,66,50.38,3
0816880001,Pontons,1983,IND.PONTONS,82,68.33,5
0816880001,Pontons,1987,IND.PONTONS,110,77.46,5
0816880001,Pontons,1987,CiU,22,15.49,0
0816880001,Pontons,1991,PSC-PSOE,14,9.59,0
0816880001,Pontons,1991,CiU,121,82.88,5
0816880001,Pontons,1995,CIU,135,68.18,5
0816880001,Pontons,1995,PP,29,14.64,1
0816880001,Pontons,1995,PSC (PSC-PSOE),30,15.15,1
0816880001,Pontons,1999,PSCPMC,32,11.18,0
0816880001,Pontons,1999,PP,171,59.79,5
0816880001,Pontons,1999,CIU,80,27.97,2
0816880001,Pontons,2003,PSC-PM,87,27.36,2
0816880001,Pontons,2003,CIU,54,16.98,1
0816880001,Pontons,2003,PP,174,54.72,4
0816880001,Pontons,2007,CIU,114,29.38,2
0816880001,Pontons,2007,PP,227,58.51,5
0816880001,Pontons,2007,PSC-PM,45,11.6,0
0816880001,Pontons,2011,CiU,23,6.44,0
0816880001,Pontons,2011,PP,271,75.91,6
0816880001,Pontons,2011,PSC-PM,58,16.25,1
0816880001,Pontons,2015,PP,169,55.59,4
0816880001,Pontons,2015,CiU,133,43.75,3
0816880001,Pontons,2019,JUNTS,86,27.92,2
0816880001,Pontons,2019,PEI,55,17.85,1
0816880001,Pontons,2019,PP,167,54.22,4
1713650006,Pontós,1979,CC-UCD,71,100,7
1713650006,Pontós,1983,AP-PDP-UL,39,25,1
1713650006,Pontós,1983,CiU,114,73.08,4
1713650006,Pontós,1987,CiU,89,78.76,5
1713650006,Pontós,1991,CiU,65,59.09,5
1713650006,Pontós,1995,CIU,70,60.86,5
1713650006,Pontós,1999,ERC-AM,0,0,0
1713650006,Pontós,1999,CIU,81,54,5
1713650006,Pontós,2003,ERC-AM,55,34.81,1
1713650006,Pontós,2003,CIU,97,61.39,4
1713650006,Pontós,2003,PP,0,0,0
1713650006,Pontós,2007,ERC-AM,72,42.6,1
1713650006,Pontós,2007,FCIU,94,55.62,4
1713650006,Pontós,2011,IPPR-AM,45,31.25,1
1713650006,Pontós,2011,CiU,80,55.56,4
1713650006,Pontós,2011,PP,3,2.08,0
1713650006,Pontós,2011,PSC-PM,1,0.69,0
1713650006,Pontós,2011,EP-E,18,12.5,0
1713650006,Pontós,2015,CxP,63,45.32,2
1713650006,Pontós,2015,PSC-CP,6,4.32,0
1713650006,Pontós,2015,CiU,73,52.52,3
1713650006,Pontós,2019,AESP,28,15.81,0
1713650006,Pontós,2019,JUNTS,78,44.06,2
1713650006,Pontós,2019,CxPontós,85,48.02,3
1713650006,Pontós,2019,PSC-CP,0,0,0
2517280001,Ponts,1979,AGRUP.PON.,367,31.15,3
2517280001,Ponts,1979,CC-UCD,193,16.38,2
2517280001,Ponts,1979,ERC,409,34.72,4
2517280001,Ponts,1979,CiU,194,16.47,2
2517280001,Ponts,1983,PSC-PSOE,132,9.98,1
2517280001,Ponts,1983,A.E.IND PP,150,11.35,1
2517280001,Ponts,1983,AP-PDP-UL,285,21.56,2
2517280001,Ponts,1983,CiU,353,26.7,3
2517280001,Ponts,1983,ERC,394,29.8,4
2517280001,Ponts,1987,C.D.S.,119,8.39,1
2517280001,Ponts,1987,CiU,185,13.04,1
2517280001,Ponts,1987,PSC-PSOE,73,5.14,0
2517280001,Ponts,1987,A.P.,357,25.16,3
2517280001,Ponts,1987,A.V-M.E.C.,159,11.21,1
2517280001,Ponts,1987,ERC,510,35.94,5
2517280001,Ponts,1991,ERC,672,47.42,6
2517280001,Ponts,1991,PP,158,11.15,1
2517280001,Ponts,1991,CiU,424,29.92,3
2517280001,Ponts,1991,PSC-PSOE,149,10.52,1
2517280001,Ponts,1995,ERC,661,40.8,5
2517280001,Ponts,1995,PP,219,13.51,1
2517280001,Ponts,1995,CIU,723,44.62,5
2517280001,Ponts,1999,PP,302,22.4,3
2517280001,Ponts,1999,CIU,894,66.32,8
2517280001,Ponts,2003,ERC-AM,386,24.46,3
2517280001,Ponts,2003,PSC-PM,125,7.92,1
2517280001,Ponts,2003,CIU,959,60.77,7
2517280001,Ponts,2003,PP,80,5.07,0
2517280001,Ponts,2007,AEP,202,12.93,1
2517280001,Ponts,2007,PP,70,4.48,0
2517280001,Ponts,2007,IPEPM,98,6.27,0
2517280001,Ponts,2007,CIU,582,37.26,5
2517280001,Ponts,2007,IPPM,566,36.24,5
2517280001,Ponts,2011,PP,92,6.46,0
2517280001,Ponts,2011,AEP,197,13.82,1
2517280001,Ponts,2011,IPP-PM,338,23.72,3
2517280001,Ponts,2011,CiU,537,37.68,5
2517280001,Ponts,2011,ERC-AM,216,15.16,2
2517280001,Ponts,2015,PP,62,4.74,0
2517280001,Ponts,2015,ERC-AM,647,49.43,6
2517280001,Ponts,2015,CiU,561,42.86,5
2517280001,Ponts,2019,ERC-AM,565,41,5
2517280001,Ponts,2019,JxCAT-JUNTS,514,37.3,4
2517280001,Ponts,2019,PONTS X CATALUN,236,17.12,2
1713710007,Porqueres,1979,ERC-FNC,294,28.49,3
1713710007,Porqueres,1979,A.E.D.P.P.,220,21.32,2
1713710007,Porqueres,1979,CiU,510,49.42,6
1713710007,Porqueres,1983,CiU,851,72.74,9
1713710007,Porqueres,1983,ERC,282,24.1,2
1713710007,Porqueres,1987,CiU,930,65.63,8
1713710007,Porqueres,1987,PPCG,463,32.67,3
1713710007,Porqueres,1991,PPCG,453,30.63,3
1713710007,Porqueres,1991,CiU,986,66.67,8
1713710007,Porqueres,1995,CIU,911,47.92,5
1713710007,Porqueres,1995,IDP,787,41.39,5
1713710007,Porqueres,1995,ERC,165,8.67,1
1713710007,Porqueres,1999,IP,1084,52.06,6
1713710007,Porqueres,1999,CIU,769,36.93,4
1713710007,Porqueres,1999,ERC-AM,192,9.22,1
1713710007,Porqueres,2003,CIU,520,25.72,3
1713710007,Porqueres,2003,IDP,1416,70.03,8
1713710007,Porqueres,2007,IDP-AM,1345,62.65,8
1713710007,Porqueres,2007,P.P,51,2.38,0
1713710007,Porqueres,2007,CIU,619,28.83,3
1713710007,Porqueres,2011,CiU,446,21.87,2
1713710007,Porqueres,2011,IdP - AM,1494,73.27,9
1713710007,Porqueres,2015,IdP - AM,1423,65.76,8
1713710007,Porqueres,2015,PP,28,1.29,0
1713710007,Porqueres,2015,CiU,645,29.81,3
1713710007,Porqueres,2019,JxCAT-JUNTS,531,20.31,2
1713710007,Porqueres,2019,IdP-AM,1992,76.2,9
4311400000,Porrera,1979,PSUC,225,99.56,7
4311400000,Porrera,1983,PSC-PSOE,164,52.4,4
4311400000,Porrera,1983,PSUC,140,44.73,3
4311400000,Porrera,1987,PSC-PSOE,118,88.06,7
4311400000,Porrera,1991,PSC-PSOE,149,93.13,7
4311400000,Porrera,1995,PSC (PSC-PSOE),203,65.06,5
4311400000,Porrera,1995,CIU,99,31.73,2
4311400000,Porrera,1999,PSCPMC,161,85.63,7
4311400000,Porrera,2003,PSC-PM,178,55.11,4
4311400000,Porrera,2003,IPP-AM,139,43.03,3
4311400000,Porrera,2007,IP-AM,138,43.13,3
4311400000,Porrera,2007,PSC-PM,174,54.38,4
4311400000,Porrera,2011,PSC-PM,140,43.75,4
4311400000,Porrera,2011,CiU,30,9.38,0
4311400000,Porrera,2011,SpP-AM,139,43.44,3
4311400000,Porrera,2015,MOVIMENT D'ESQ,99,33.45,2
4311400000,Porrera,2015,SpP - AM,189,63.85,5
4311400000,Porrera,2019,JUNTS,242,86.73,7
4311400000,Porrera,2019,PSC-CP,15,5.37,0
1713870005,Portbou,1979,CC-UCD,327,25.33,3
1713870005,Portbou,1979,CiU,253,19.6,2
1713870005,Portbou,1979,E.PORTB.,706,54.69,6
1713870005,Portbou,1983,I.P.,594,49.25,6
1713870005,Portbou,1983,CiU,290,24.05,2
1713870005,Portbou,1983,PSC-PSOE,296,24.54,3
1713870005,Portbou,1987,PSC-PSOE,264,22.84,2
1713870005,Portbou,1987,C.D.S.,285,24.65,3
1713870005,Portbou,1987,CiU,543,46.97,6
1713870005,Portbou,1991,CiU,295,25.5,2
1713870005,Portbou,1991,ERC,73,6.31,0
1713870005,Portbou,1991,PJ,245,21.18,2
1713870005,Portbou,1991,PSC-PSOE,529,45.72,5
1713870005,Portbou,1995,PP,68,6.29,0
1713870005,Portbou,1995,PSC (PSC-PSOE),286,26.45,2
1713870005,Portbou,1995,CIU,677,62.62,7
1713870005,Portbou,1999,UPI,466,44.76,5
1713870005,Portbou,1999,PSCPMC,323,31.02,3
1713870005,Portbou,1999,PP,60,5.76,0
1713870005,Portbou,1999,CIU,172,16.52,1
1713870005,Portbou,2003,PP,20,2.1,0
1713870005,Portbou,2003,ERC-AM,88,9.24,1
1713870005,Portbou,2003,PSC-PM,342,35.92,3
1713870005,Portbou,2003,CIU,488,51.26,5
1713870005,Portbou,2007,FCIU,387,44.48,4
1713870005,Portbou,2007,ERC-AM,183,21.03,2
1713870005,Portbou,2007,PSC-PM,294,33.79,3
1713870005,Portbou,2011,CiU,450,57.92,6
1713870005,Portbou,2011,PSC-PM,202,26,2
1713870005,Portbou,2011,ERC-AM,119,15.32,1
1713870005,Portbou,2015,ERC - MES x,116,17.63,1
1713870005,Portbou,2015,CP,163,24.77,2
1713870005,Portbou,2015,CiU,360,54.71,6
1713870005,Portbou,2019,DP - AM,113,19.18,2
1713870005,Portbou,2019,AP- JxCat- JUNT,420,71.3,7
1714040003,Port de la Selva,1979,ERC-FNC,207,41.99,3
1714040003,Port de la Selva,1979,CiU,286,58.01,4
1714040003,Port de la Selva,1983,PSC-PSOE,116,24.52,2
1714040003,Port de la Selva,1983,CiU,312,65.96,5
1714040003,Port de la Selva,1983,AP-PDP-UL,42,8.88,0
1714040003,Port de la Selva,1987,PSC-PSOE,179,34.82,2
1714040003,Port de la Selva,1987,CiU,328,63.81,5
1714040003,Port de la Selva,1991,IND/1,89,16.12,1
1714040003,Port de la Selva,1991,CiU,312,56.52,4
1714040003,Port de la Selva,1991,PSC-PSOE,147,26.63,2
1714040003,Port de la Selva,1995,PSC (PSC-PSOE),160,27.35,2
1714040003,Port de la Selva,1995,CIU,409,69.91,5
1714040003,Port de la Selva,1999,CIU,429,73.45,5
1714040003,Port de la Selva,1999,PSCPMC,147,25.17,2
1714040003,Port de la Selva,2003,CIU,353,62.92,5
1714040003,Port de la Selva,2003,PSC-PM,186,33.16,2
1714040003,Port de la Selva,2007,P-AM,146,25.3,2
1714040003,Port de la Selva,2007,PP,2,0.35,0
1714040003,Port de la Selva,2007,PSC-PM,81,14.04,1
1714040003,Port de la Selva,2007,FCIU,338,58.58,4
1714040003,Port de la Selva,2011,PSC-PM,93,15.07,1
1714040003,Port de la Selva,2011,PORT-AM,157,25.45,2
1714040003,Port de la Selva,2011,CiU,360,58.35,4
1714040003,Port de la Selva,2015,CiU,378,69.74,5
1714040003,Port de la Selva,2015,JxPS - AM,151,27.86,2
1714040003,Port de la Selva,2019,JxPS - AM,168,30.99,2
1714040003,Port de la Selva,2019,JUNTS,359,66.23,5
2517490004,Portella,1979,A.E.I.P.,106,95.5,7
2517490004,Portella,1983,PSC-PSOE,208,99.52,7
2517490004,Portella,1987,PSC-PSOE,243,61.21,4
2517490004,Portella,1987,CiU,152,38.29,3
2517490004,Portella,1991,PSC-PSOE,261,58.65,4
2517490004,Portella,1991,CiU,181,40.67,3
2517490004,Portella,1995,PSC (PSC-PSOE),296,66.21,5
2517490004,Portella,1995,CIU,145,32.43,2
2517490004,Portella,1999,PSCPMC,224,52.21,4
2517490004,Portella,1999,CIU,201,46.85,3
2517490004,Portella,2003,ERC-AM,196,42.52,3
2517490004,Portella,2003,CIU,74,16.05,1
2517490004,Portella,2003,PSC-PM,190,41.21,3
2517490004,Portella,2007,PSC-PM,57,13.97,1
2517490004,Portella,2007,IP,139,34.07,3
2517490004,Portella,2007,CIU,135,33.09,2
2517490004,Portella,2007,ERC-AM,73,17.89,1
2517490004,Portella,2011,CiU,160,37.56,3
2517490004,Portella,2011,IP-PM,256,60.09,4
2517490004,Portella,2015,CiU,296,75.51,6
2517490004,Portella,2015,ERC-AM,85,21.68,1
2517490004,Portella,2019,IxP-AM,152,40.1,3
2517490004,Portella,2019,JxCAT-JUNTS,224,59.1,4
4311530008,Pradell de la Teixeta,1979,A.D.I.,71,100,7
4311530008,Pradell de la Teixeta,1983,PSC-PSOE,111,98.23,7
4311530008,Pradell de la Teixeta,1987,PSC-PSOE,45,73.77,7
4311530008,Pradell de la Teixeta,1991,CiU,66,36.67,2
4311530008,Pradell de la Teixeta,1991,PSC-PSOE,110,61.11,5
4311530008,Pradell de la Teixeta,1995,CIU,116,63.38,4
4311530008,Pradell de la Teixeta,1995,IP-FIC,63,34.42,1
4311530008,Pradell de la Teixeta,1995,PSC (PSC-PSOE),3,1.63,0
4311530008,Pradell de la Teixeta,1999,INDEP,11,7.8,0
4311530008,Pradell de la Teixeta,1999,IPP-FIC,26,18.44,0
4311530008,Pradell de la Teixeta,1999,PP,1,0.71,0
4311530008,Pradell de la Teixeta,1999,CIU,93,65.96,5
4311530008,Pradell de la Teixeta,2003,CIU,67,58.77,5
4311530008,Pradell de la Teixeta,2003,PP,5,4.39,0
4311530008,Pradell de la Teixeta,2007,APP-AM,85,54.49,4
4311530008,Pradell de la Teixeta,2007,CIU,69,44.23,1
4311530008,Pradell de la Teixeta,2007,PP,1,0.64,0
4311530008,Pradell de la Teixeta,2011,PM,2,1.41,0
4311530008,Pradell de la Teixeta,2011,UMdC,48,33.8,1
4311530008,Pradell de la Teixeta,2011,CiU,86,60.56,4
4311530008,Pradell de la Teixeta,2015,PP,0,0,0
4311530008,Pradell de la Teixeta,2015,UMdC,27,24.32,1
4311530008,Pradell de la Teixeta,2015,CiU,82,73.87,4
4311530008,Pradell de la Teixeta,2019,JUNTS,72,71.28,4
4311660009,Prades,1979,I.P.,187,100,7
4311660009,Prades,1983,I.P.,241,99.59,7
4311660009,Prades,1987,CiU,222,100,7
4311660009,Prades,1991,CiU,251,97.67,7
4311660009,Prades,1995,CIU,219,92.4,7
4311660009,Prades,1999,CIU,209,58.54,4
4311660009,Prades,1999,PSCPMC,141,39.49,3
4311660009,Prades,2003,CIU,198,46.7,3
4311660009,Prades,2003,PSC-PM,223,52.59,4
4311660009,Prades,2007,CIU,176,41.9,3
4311660009,Prades,2007,UP-AM,85,20.24,1
4311660009,Prades,2007,PSC-PM,149,35.48,3
4311660009,Prades,2011,AETPPRADES,13,3.33,0
4311660009,Prades,2011,PSC-PM,186,47.69,3
4311660009,Prades,2011,CiU,187,47.95,4
4311660009,Prades,2015,CiU,216,60.17,5
4311660009,Prades,2015,Prades-CUP-,40,11.14,0
4311660009,Prades,2015,JpP-CP,98,27.3,2
4311660009,Prades,2019,JxCAT-JUNTS,215,60.56,5
4311660009,Prades,2019,JpP-CP,125,35.21,2
4311720002,Prat de Comte,1979,CC-UCD,129,64.18,5
4311720002,Prat de Comte,1979,U. de P.,71,35.32,2
4311720002,Prat de Comte,1983,AP-PDP-UL,117,94.35,7
4311720002,Prat de Comte,1987,A.P.,107,91.45,5
4311720002,Prat de Comte,1991,PP,87,46.77,1
4311720002,Prat de Comte,1991,PSC-PSOE,11,5.91,0
4311720002,Prat de Comte,1991,CiU,89,47.85,4
4311720002,Prat de Comte,1995,PP,55,31.6,1
4311720002,Prat de Comte,1995,CIU,119,68.39,4
4311720002,Prat de Comte,1999,FIC,12,10.26,0
4311720002,Prat de Comte,1999,PSCPMC,16,13.68,0
4311720002,Prat de Comte,1999,CIU,107,91.45,5
4311720002,Prat de Comte,2003,PSC-PM,17,12.69,0
4311720002,Prat de Comte,2003,CIU,103,76.87,5
4311720002,Prat de Comte,2003,PP,18,13.43,0
4311720002,Prat de Comte,2007,CIU,105,81.4,5
4311720002,Prat de Comte,2007,PSC-PM,18,13.95,0
4311720002,Prat de Comte,2007,PP,11,8.53,0
4311720002,Prat de Comte,2011,CiU,105,81.4,5
4311720002,Prat de Comte,2011,PM,15,11.63,0
4311720002,Prat de Comte,2011,PP,1,0.78,0
4311720002,Prat de Comte,2015,CP,12,11.11,0
4311720002,Prat de Comte,2015,CiU,96,88.89,5
4311720002,Prat de Comte,2015,PP,0,0,0
4311720002,Prat de Comte,2019,JUNTS,95,87.96,5
4311720002,Prat de Comte,2019,PSC-CP,14,12.96,0
0816910007,Prat de Llobregat,1979,PSAN,735,3.2,0
0816910007,Prat de Llobregat,1979,PSUC,7897,34.4,10
0816910007,Prat de Llobregat,1979,G.S.I.,695,3.03,0
0816910007,Prat de Llobregat,1979,PTC-UC,506,2.2,0
0816910007,Prat de Llobregat,1979,CC-UCD,2168,9.44,2
0816910007,Prat de Llobregat,1979,CiU,2712,11.81,3
0816910007,Prat de Llobregat,1979,ERC-FNC,537,2.34,0
0816910007,Prat de Llobregat,1979,PSC-PSOE,7642,33.29,10
0816910007,Prat de Llobregat,1983,ERC,214,0.81,0
0816910007,Prat de Llobregat,1983,PSUC,12452,47.03,12
0816910007,Prat de Llobregat,1983,PCC,654,2.47,0
0816910007,Prat de Llobregat,1983,PSC-PSOE,7882,29.77,8
0816910007,Prat de Llobregat,1983,C.D.S.,263,0.99,0
0816910007,Prat de Llobregat,1983,P.S.T.,116,0.44,0
0816910007,Prat de Llobregat,1983,AP-PDP-UL,1923,7.26,2
0816910007,Prat de Llobregat,1983,CiU,2915,11.01,3
0816910007,Prat de Llobregat,1987,PH,138,0.49,0
0816910007,Prat de Llobregat,1987,IC,11795,41.99,12
0816910007,Prat de Llobregat,1987,FE-JONS,92,0.33,0
0816910007,Prat de Llobregat,1987,PSC-PSOE,8481,30.19,8
0816910007,Prat de Llobregat,1987,A.P.,1544,5.5,1
0816910007,Prat de Llobregat,1987,C.D.S.,1261,4.49,0
0816910007,Prat de Llobregat,1987,CiU,4185,14.9,4
0816910007,Prat de Llobregat,1987,ERC,303,1.08,0
0816910007,Prat de Llobregat,1991,ERC,627,2.68,0
0816910007,Prat de Llobregat,1991,IC,10617,45.46,13
0816910007,Prat de Llobregat,1991,PP,1317,5.64,1
0816910007,Prat de Llobregat,1991,PSC-PSOE,7188,30.78,8
0816910007,Prat de Llobregat,1991,CiU,2954,12.65,3
0816910007,Prat de Llobregat,1991,PCC,422,1.81,0
0816910007,Prat de Llobregat,1995,PP,3100,10.82,3
0816910007,Prat de Llobregat,1995,CIU,2957,10.32,2
0816910007,Prat de Llobregat,1995,ERC,1070,3.72,0
0816910007,Prat de Llobregat,1995,PSC (PSC-PSOE),7269,25.37,7
0816910007,Prat de Llobregat,1995,IC-EV,13925,48.61,13
0816910007,Prat de Llobregat,1999,PH,120,0.47,0
0816910007,Prat de Llobregat,1999,ERC-AM,764,3.02,0
0816910007,Prat de Llobregat,1999,PSCPMC,6205,24.6,7
0816910007,Prat de Llobregat,1999,PP,2317,9.18,2
0816910007,Prat de Llobregat,1999,IC-V-EPM,11830,46.9,14
0816910007,Prat de Llobregat,1999,EUiA,1146,4.54,0
0816910007,Prat de Llobregat,1999,CIU,2468,9.78,2
0816910007,Prat de Llobregat,2003,ERC-AM,1340,4.91,0
0816910007,Prat de Llobregat,2003,PLPC,68,0.25,0
0816910007,Prat de Llobregat,2003,UADEP,203,0.74,0
0816910007,Prat de Llobregat,2003,PSC-PM,7105,26.03,8
0816910007,Prat de Llobregat,2003,PHC,96,0.35,0
0816910007,Prat de Llobregat,2003,EUNITARIA,1042,3.82,0
0816910007,Prat de Llobregat,2003,PP,3461,12.68,3
0816910007,Prat de Llobregat,2003,PNC,77,0.28,0
0816910007,Prat de Llobregat,2003,CIU,2482,9.09,2
0816910007,Prat de Llobregat,2003,ICV-EPM,10972,40.2,12
0816910007,Prat de Llobregat,2007,ICV-EUIA-EPM,8972,38.65,11
0816910007,Prat de Llobregat,2007,PSC-PM,5894,25.39,7
0816910007,Prat de Llobregat,2007,C'S,978,4.21,0
0816910007,Prat de Llobregat,2007,C.I.U,2115,9.11,2
0816910007,Prat de Llobregat,2007,ESQUERRA-AM,1377,5.93,1
0816910007,Prat de Llobregat,2007,P-H,94,0.4,0
0816910007,Prat de Llobregat,2007,PP,3269,14.08,4
0816910007,Prat de Llobregat,2011,PSC-PM,4504,19.43,5
0816910007,Prat de Llobregat,2011,PP,4519,19.49,6
0816910007,Prat de Llobregat,2011,ERC-AM,1126,4.86,0
0816910007,Prat de Llobregat,2011,ICV-EUiA-E,8706,37.55,11
0816910007,Prat de Llobregat,2011,SI,280,1.21,0
0816910007,Prat de Llobregat,2011,C's,683,2.95,0
0816910007,Prat de Llobregat,2011,CiU,2344,10.11,3
0816910007,Prat de Llobregat,2015,SE PUEDE EL,1938,7.35,2
0816910007,Prat de Llobregat,2015,PP,2386,9.05,2
0816910007,Prat de Llobregat,2015,PxC,360,1.37,0
0816910007,Prat de Llobregat,2015,AE-EP,344,1.31,0
0816910007,Prat de Llobregat,2015,C's,2275,8.63,2
0816910007,Prat de Llobregat,2015,ICV-EUiA-E,9380,35.59,11
0816910007,Prat de Llobregat,2015,PSC-CP,3850,14.61,4
0816910007,Prat de Llobregat,2015,CiU,1474,5.59,1
0816910007,Prat de Llobregat,2015,ERC-AM,2355,8.93,2
0816910007,Prat de Llobregat,2015,GANEMOS,1697,6.44,1
0816910007,Prat de Llobregat,2019,CUP EL PRAT-AMU,751,2.52,0
0816910007,Prat de Llobregat,2019,EPC-ECG,9940,33.47,11
0816910007,Prat de Llobregat,2019,PRAT,671,2.26,0
0816910007,Prat de Llobregat,2019,PSC-CP,6310,21.25,7
0816910007,Prat de Llobregat,2019,Cs,2893,9.74,3
0816910007,Prat de Llobregat,2019,SP,683,2.3,0
0816910007,Prat de Llobregat,2019,PP,1343,4.52,0
0816910007,Prat de Llobregat,2019,JUNTS,1435,4.83,0
0816910007,Prat de Llobregat,2019,VOX,365,1.22,0
0816910007,Prat de Llobregat,2019,CENTRATS EN EL,184,0.61,0
0816910007,Prat de Llobregat,2019,IZQP,97,0.32,0
0816910007,Prat de Llobregat,2019,ERC-AM,3347,11.27,3
0816910007,Prat de Llobregat,2019,PODEMOS,1524,5.13,1
4311880001,Pratdip,1979,I.P.,166,98.81,7
4311880001,Pratdip,1983,PSC-PSOE,117,94.35,7
4311880001,Pratdip,1987,ERC,70,26.32,2
4311880001,Pratdip,1987,CiU,181,68.05,5
4311880001,Pratdip,1991,PSC-PSOE,111,32.17,2
4311880001,Pratdip,1991,CiU,232,67.25,5
